filename,author_dot,author_lc,author_len,author_mismatch,author_num,author_oth,author_uc,box_nonother_types,box_other_only,company_mismatch,count_acroform,count_acroform_obs,count_action,count_action_obs,count_box_a4,count_box_legal,count_box_letter,count_box_other,count_box_overlap,count_endobj,count_endstream,count_eof,count_font,count_font_obs,count_image_large,count_image_med,count_image_small,count_image_total,count_image_xlarge,count_image_xsmall,count_javascript,count_javascript_obs,count_js,count_js_obs,count_obj,count_objstm,count_objstm_obs,count_page,count_page_obs,count_startxref,count_stream,count_stream_diff,count_trailer,count_xref,createdate_dot,createdate_mismatch,createdate_ts,createdate_tz,createdate_version_ratio,creator_dot,creator_lc,creator_len,creator_mismatch,creator_num,creator_oth,creator_uc,delta_ts,delta_tz,image_mismatch,image_totalpx,keywords_dot,keywords_lc,keywords_len,keywords_mismatch,keywords_num,keywords_oth,keywords_uc,len_obj_avg,len_obj_max,len_obj_min,len_stream_avg,len_stream_max,len_stream_min,moddate_dot,moddate_mismatch,moddate_ts,moddate_tz,moddate_version_ratio,pdfid0_dot,pdfid0_lc,pdfid0_len,pdfid0_mismatch,pdfid0_num,pdfid0_oth,pdfid0_uc,pdfid1_dot,pdfid1_lc,pdfid1_len,pdfid1_mismatch,pdfid1_num,pdfid1_oth,pdfid1_uc,pdfid_mismatch,pos_acroform_avg,pos_acroform_max,pos_acroform_min,pos_box_avg,pos_box_max,pos_box_min,pos_eof_avg,pos_eof_max,pos_eof_min,pos_image_avg,pos_image_max,pos_image_min,pos_page_avg,pos_page_max,pos_page_min,producer_dot,producer_lc,producer_len,producer_mismatch,producer_num,producer_oth,producer_uc,ratio_imagepx_size,ratio_size_obj,ratio_size_page,ratio_size_stream,size,subject_dot,subject_lc,subject_len,subject_mismatch,subject_num,subject_oth,subject_uc,title_dot,title_lc,title_len,title_mismatch,title_num,title_oth,title_uc,version
043.pdf,2,u.s. copyright office,21,False,0,4,4,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,False,D:20000215100416Z,True,0,1,microsoft word 8.0,18,False,2,3,2,69472523,False,False,0,0,"copyright, anticircumvention, 1201",34,False,4,4,0,0,0,0,0,0,0,0,False,D:20020429115939-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 4.0 for windows,33,False,2,5,3,0,0,0,0,25634,0,comments on exemption to prohibition on circumvention measures,62,False,0,7,5,0,comments on exemption to prohibition on circumvention measures,62,False,0,7,5,1
061701f.pdf,0,"office of chief counsel, irs",28,False,0,5,6,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,False,D:20060426092528Z,True,0,0,adobe acrobat,13,False,0,1,2,65,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20060426092633-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat pdfwriter 5.0 for windows nt,36,False,2,6,8,0,0,0,0,19901,0,,0,False,0,0,0,0,,0,False,0,0,0,6
66fr50219.pdf,2,u.s. government printing office,31,False,0,5,5,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,False,D:20011002071115,False,0,0,,0,False,0,0,0,0,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20011002071115,False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 4.0 for windows,33,False,2,5,3,0,0,0,0,38737,0,extracted pages,15,False,0,1,2,0,document,8,False,0,0,1,4
043103f.pdf,0,,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,False,D:20040721142957-04'00',False,0,2,adobeps5.dll version 5.2,24,False,3,4,4,0,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20040721142957-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,acrobat distiller 5.0.5 (windows),33,False,3,7,3,0,0,0,0,25516,0,,0,False,0,0,0,1,microsoft word - postf125520-04.doc,35,False,8,6,7,4
229.pdf,2,u.s. copyright office,21,False,0,4,4,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,False,D:20000223094646Z,True,0,0,microsoft word ,15,False,0,2,2,68782403,False,False,0,0,"copyright, anticircumvention, 1201",34,False,4,4,0,0,0,0,0,0,0,0,False,D:20020429120009-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat pdfwriter 4.0 for windows,33,False,2,5,6,0,0,0,0,16579,0,comments on exemption to prohibition on circumvention measures,62,False,0,7,5,0,comments on exemption to prohibition on circumvention measures,62,False,0,7,5,0
08rpscali.pdf,0,lbsmit00,8,False,2,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,False,D:20100317105136-04'00',False,0,3,pscript5.dll version 5.2.2,26,False,4,5,3,0,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20100317105136-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,acrobat distiller 9.3.0 (windows),33,False,3,7,3,0,0,0,0,146034,0,,0,False,0,0,0,1,scali.indd,10,False,0,1,1,7
65fr37412.pdf,2,u.s. government printing office,31,False,0,5,5,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,False,D:20000614072348,False,0,1,acomp.exe v010   11-may-2000,28,False,9,7,9,18338,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20000614122926-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 3.01 for windows,34,False,3,5,3,0,0,0,0,127798,0,extracted pages,15,False,0,1,2,0,document,8,False,0,0,1,4
305.pdf,2,u.s. copyright office,21,False,0,4,4,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,False,D:20030306100626Z,True,0,0,,0,False,0,0,0,597634,False,False,0,0,"anticircumvention, copyright, section 1201, dmca, reply",55,False,4,9,4,0,0,0,0,0,0,0,False,D:20030313080700-05'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,False,0,0,0,0,0,0,0,15463,0,anticircumvention rulemaking,28,False,0,1,2,0,reply comment on anticircumvention rulemaking--heusel,53,False,0,6,5,6
69fr3606.pdf,2,u.s. government printing office,31,False,0,5,5,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,False,D:20040123233741,False,0,0,,0,False,0,0,0,0,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20040123233741,False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 4.0 for windows,33,False,2,5,3,0,0,0,0,111421,0,extracted pages,15,False,0,1,2,0,document,8,False,0,0,1,6
70fr3656.pdf,2,u.s. copyright office,21,False,0,4,4,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,False,D:20050126071315Z,True,0,1,acomp.exe   winver 1b43  jul 14 2003,36,False,9,9,7,706,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20050126072501-05'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 4.0 for windows,33,False,2,5,3,0,0,0,0,60988,0,,0,False,0,0,0,0,federal register: rate adjustment for the satellite carrier compulsory license,78,False,0,10,8,2
67fr21176.pdf,2,u.s. copyright office,21,False,0,4,4,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,False,D:20020430061402Z,True,0,0,,0,False,0,0,0,128315962,False,False,0,0,"cable, satellite, royalty",25,False,0,4,0,0,0,0,0,0,0,0,False,D:20060524093324-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 4.0 for windows,33,False,2,5,3,0,0,0,0,147109,0,cable and satellite royalty claims,34,False,0,4,4,0,cable and satellite royalty claims,34,False,0,4,4,6
296.pdf,2,u.s. copyright office,21,False,0,4,4,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,False,D:20030312112113Z,True,0,0,,0,False,0,0,0,74745,False,False,0,0,"anticircumvention, copyright, section 1201, dmca, reply",55,False,4,9,4,0,0,0,0,0,0,0,False,D:20030313080658-05'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,False,0,0,0,0,0,0,0,15471,0,anticircumvention rulemaking,28,False,0,1,2,0,reply comment on anticircumvention rulemaking--applewhite,57,False,0,6,5,5
71fr76375.pdf,2,u.s. copyright office,21,False,0,4,4,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,False,D:20061220033859Z,True,0,1,acomp.exe   winver 1c15  aug 31 2005,36,False,9,9,8,11370,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20061220064829-05'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 4.0 for windows,33,False,2,5,3,0,0,0,0,64493,0,,0,False,0,0,0,0,federal register: notice of intent to audit,43,False,0,7,5,3
044101f.pdf,0,,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,False,D:20041005084339-04'00',False,0,2,adobeps5.dll version 5.2,24,False,3,4,4,0,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20041005084339-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,acrobat distiller 5.0.5 (windows),33,False,3,7,3,0,0,0,0,21682,0,,0,False,0,0,0,1,microsoft word - postf104030-04wpd.doc,38,False,8,6,7,4
060901f.pdf,0,"office of chief counsel, irs",28,False,0,5,6,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,False,D:20060302093053Z,True,0,2,pref-132125-05wli1(final).wpd.doc - microsoft word,50,False,9,10,9,15,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20060302093108-05'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat pdfwriter 5.0 for windows nt,36,False,2,6,8,0,0,0,0,32820,0,,0,False,0,0,0,0,,0,False,0,0,0,3
203.pdf,2,u.s. copyright office,21,False,0,4,4,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,False,D:20000218044239Z,True,0,0,,0,False,0,0,0,69232646,False,False,0,0,"copyright, anticircumvention, 1201",34,False,4,4,0,0,0,0,0,0,0,0,False,D:20020429120005-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,aladdin ghostscript 5.10,24,False,3,3,2,0,0,0,0,181453,0,comments on exemption to prohibition on circumvention measures,62,False,0,7,5,0,comments on exemption to prohibition on circumvention measures,62,False,0,7,5,6
07ubgraph1.pdf,0,cxmoul00,8,False,2,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,D:20101110081354-05'00',False,0,3,pscript5.dll version 5.2.2,26,False,4,5,3,0,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20101110081354-05'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,acrobat distiller 9.4.0 (windows),33,False,3,7,3,0,0,0,0,21964,0,,0,False,0,0,0,1,landing page graphs.xls,23,False,0,3,2,2
1999_compliance_study_022802.pdf,0,jnwill00,8,False,2,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,False,D:20020313064139Z,True,0,1,microsoft word - forpdfconversion_eitc99 mainreport20020228notlocked330pm.doc,77,False,13,7,6,252652012,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20100315114831-05'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat pdfwriter 4.05 for windows nt,37,False,3,6,8,0,0,0,0,93066,0,,0,False,0,0,0,1,forpdfconversion_eitc99 mainreport20020228notlocked330pm.pdf,60,False,13,3,7,6
1201-504rev.pdf,0,rob kasunic,11,False,0,1,2,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,2,0,0,0,0,False,D:20000608143553,False,0,1,microsoft word 8.0,18,False,2,3,2,41,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20000608143634-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 4.0 for windows,33,False,2,5,3,0,0,0,0,372658,0,,0,False,0,0,0,0,library of congress,19,False,0,2,17,4
74fr33930.pdf,0,,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,False,D:20090714095844Z,True,0,2,"federal digital system, u. s. government printing office",56,False,0,10,8,0,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20090714095844Z,True,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,itext 2.1.4 (by lowagie.com),28,False,3,8,1,0,0,0,0,50127,0,,0,False,0,0,0,0,,0,False,0,0,0,4
2008_tab_progress_rpt_to_congress.pdf,0,se:w:c,6,False,0,2,4,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,False,D:20080703130833-04'00',False,0,3,pscript5.dll version 5.2.2,26,False,4,5,3,50889055,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20100212125928-05'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,acrobat distiller 7.0.5 (windows),33,False,3,7,3,0,0,0,0,145992,0,report to congress: progress on the implementation of the taxpayer assistance blueprint,87,False,0,12,7,0,publication 4701 (6-2008),25,False,9,5,1,5
091macarthur.pdf,2,u.s. copyright office,21,False,0,4,4,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,24,0,0,0,0,False,D:00000101000000Z,True,0,0,microsoft word ,15,False,0,2,2,0,False,False,0,0,"copyright, anticircumvention, 1201",34,False,4,4,0,0,0,0,0,0,0,0,False,D:20020429125254-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat pdfwriter 3.02 for windows,34,False,3,5,6,0,0,0,0,21743,0,reply comments on exemption to prohibition on circumvention measures,68,False,0,8,6,0,reply comments on exemption to prohibition on circumvention measures,68,False,0,8,6,7
2011_irpac-irsac_meetings.pdf,0,jacqueline d tilghman,21,False,0,2,3,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,D:20101210120708-05'00',False,0,1,acrobat pdfmaker 8.1 for word,29,False,2,5,6,57,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20101210120805-05'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,acrobat distiller 8.2.5 (windows),33,False,3,7,3,0,0,0,0,71170,0,,0,False,0,0,0,0,communications & liaison,24,False,0,3,2,2
70fr17320.pdf,2,u.s. copyright office,21,False,0,4,4,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,False,D:20050406070158Z,True,0,1,acomp.exe   winver 1b43  jul 14 2003,36,False,9,9,7,5753,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20050406083751-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 4.0 for windows,33,False,2,5,3,0,0,0,0,57215,0,,0,False,0,0,0,0,federal register: rate adjustment for the satellite carrier compulsory license,78,False,0,10,8,0
66fr24267.pdf,2,u.s. government printing office,31,False,0,5,5,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,False,D:20010514082248Z,True,0,0,,0,False,0,0,0,488,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20010514083056-03'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 4.0 for windows,33,False,2,5,3,0,0,0,0,40291,0,extracted pages,15,False,0,1,2,0,document,8,False,0,0,1,3
66fr58761.pdf,2,u.s. government printing office,31,False,0,5,5,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,D:20011123074757,False,0,0,,0,False,0,0,0,0,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20011123074757,False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 4.0 for windows,33,False,2,5,3,0,0,0,0,33525,0,extracted pages,15,False,0,1,2,0,document,8,False,0,0,1,5
72fr30039.pdf,2,u.s. copyright office,21,False,0,4,4,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,15,0,0,0,0,False,D:20070530015236Z,True,0,1,acomp.exe   winver 1c15  aug 31 2005,36,False,9,9,8,21707,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20070530075423-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 4.0 for windows,33,False,2,5,3,0,0,0,0,72069,0,,0,False,0,0,0,3,federal register: notice of roundtable regarding the section 115...,67,False,3,12,6,2
73fr58073.pdf,2,u.s. copyright office,21,False,0,4,4,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,False,D:20081004020658Z,True,0,1,acomp.exe   winver 1c15  aug 31 2005,36,False,9,9,8,207532,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20081006114550-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,acrobat distiller 5.0.5 (windows),33,False,3,7,3,0,0,0,0,76889,0,notice of inquiry,17,False,0,2,2,0,exemption to prohibition on circumvention of copyright protection systems for access control,92,False,0,11,8,6
210.pdf,2,u.s. copyright office,21,False,0,4,4,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,False,D:20000223081147Z,True,0,0,microsoft word ,15,False,0,2,2,68788099,False,False,0,0,"copyright, anticircumvention, 1201",34,False,4,4,0,0,0,0,0,0,0,0,False,D:20020429120006-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat pdfwriter 4.0 for windows,33,False,2,5,6,0,0,0,0,14469,0,comments on exemption to prohibition on circumvention measures,62,False,0,7,5,0,comments on exemption to prohibition on circumvention measures,62,False,0,7,5,2
11381f.pdf,0,"office of chief counsel, irs",28,False,0,5,6,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,False,D:20110920100423-04'00',False,0,3,pscript5.dll version 5.2.2,26,False,4,5,3,879638,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20110930142501-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,acrobat distiller 9.4.5 (windows),33,False,3,7,3,0,0,0,0,72443,0,contribution of inventory approaching “best by” date,52,False,0,8,4,0,fca 20113801f,13,False,8,1,4,2
99pftar.pdf,0,jnwill00,8,False,2,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,False,D:20021210142042,False,0,2,"adobe pagemaker 7.0 - [p:\willis\fall02\article and data releases\domestic private foundations\domestic private foundations and charitable trusts, 1999.pmd]",156,False,8,27,22,0,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,Unknown,False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat pdfwriter 5.0 for windows nt,36,False,2,6,8,0,0,0,0,250504,0,,0,False,0,0,0,0,p:\willis\fall02\article and da,31,False,2,6,10,5
66fr63920.pdf,2,u.s. government printing office,31,False,0,5,5,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,D:20011211062225,False,0,0,,0,False,0,0,0,0,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20011211062225,False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 4.0 for windows,33,False,2,5,3,0,0,0,0,32341,0,extracted pages,15,False,0,1,2,0,document,8,False,0,0,1,6
4-brad-huther.pdf,0,,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,False,D:20091202111936Z00'00',True,0,0,xerox workcentre 7675,21,False,4,2,3,0,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,Unknown,False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,xerox workcentre 7675,21,False,4,2,3,0,0,0,0,147476,0,,0,False,0,0,0,0,,0,False,0,0,0,6
3D_castle-3DPDF.pdf,1,"bentley systems, inc.",21,False,0,4,3,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,D:20050203072542-05'00',False,0,3,microstation 8.5.2.19,21,False,5,4,2,16,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20050203072558-05'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,adobe pdf library 6.0,21,False,2,4,5,0,0,0,0,141849,0,,0,False,0,0,0,1,3dcastle-v8.dgn,15,False,2,2,0,4
171.pdf,2,u.s. copyright office,21,False,0,4,4,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,False,D:20000222173157Z,True,0,0,microsoft word ,15,False,0,2,2,68840882,False,False,0,0,"copyright, anticircumvention, 1201",34,False,4,4,0,0,0,0,0,0,0,0,False,D:20020429115959-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat pdfwriter 4.0 for windows,33,False,2,5,6,0,0,0,0,11069,0,comments on exemption to prohibition on circumvention measures,62,False,0,7,5,0,comments on exemption to prohibition on circumvention measures,62,False,0,7,5,6
92appi.pdf,0,,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,False,D:20110928164119-04'00',False,0,2,adobe indesign cs5 (7.0.3),26,False,4,7,5,9,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20110928164128-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,adobe pdf library 9.9,21,False,2,4,5,0,0,0,0,79705,0,,0,False,0,0,0,0,,0,False,0,0,0,4
041413patrick-loughney.pdf,0,erog,4,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,False,D:20110414133300-04'00',False,0,3,pscript5.dll version 5.2.2,26,False,4,5,3,0,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20110414133300-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,acrobat distiller 8.2.6 (windows),33,False,3,7,3,0,0,0,0,74917,0,,0,False,0,0,0,1,microsoft word - lc_response_co_2nd_round_april_13_2011.doc,59,False,7,12,9,4
